Link,Company Name,Title,Date,PDF Urls
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20178_91363_2020_oneinfo/detail.html?lang=it?lang=en,Matica Fintec,Matica Fintec: approvata la relazione finanziaria semestrale al 30 giugno 2020,24/09/2020 18:02,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20178_91363_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239745/detail.html?lang=it?lang=en,SANLORENZO S.P.A.,Launch of the share buy-back program,24/09/2020 17:48,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239745.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239744/detail.html?lang=it?lang=en,SANLORENZO S.P.A.,Avvio del programma di acquisto di azioni proprie,24/09/2020 17:47,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239744.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239743/detail.html?lang=it?lang=en,Clabo S.p.A.,"Clabo: Ricavi consolidati nel 1H2020 pari a â¬18,5 milioni (â¬28,2 nellâ1H2019). In significativa crescita a â¬ 7,5 milioni (â¬ 5,9 YoY)",24/09/2020 17:45,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239743.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20164_91360_2020_oneinfo/detail.html?lang=it?lang=en,PATTERN S.p.A.,Il Consiglio di Amministrazione di Pattern approva la Relazione Semestrale Consolidata al 30 giugno 2020,24/09/2020 17:45,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20164_91360_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239742/detail.html?lang=it?lang=en,Exor N.V.,EXOR N.V. Share Buyback Program,24/09/2020 17:41,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239742.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20137_91361_2020_oneinfo/detail.html?lang=it?lang=en,INTRED S.p.A.,STIPULATO L�ATTO DI FUSIONE PER INCORPORAZIONE DI QCOM S.P.A. IN INTRED S.P.A.,24/09/2020 17:37,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20137_91361_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239741/detail.html?lang=it?lang=en,Digital Magics S.p.A.,DIGITAL MAGICS APPROVA LA RELAZIONE SEMESTRALE AL 30 GIUGNO 2020,24/09/2020 17:07,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239741.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239740/detail.html?lang=it?lang=en,TECHEDGE S.p.A.,Techedge SpA: Comunicato stampa relativo al Comunicato dell'Emittente ex art. 103 TUF,24/09/2020 16:39,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239740.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239739/detail.html?lang=it?lang=en,IMVEST,IMVEST CONVERTENDO 2020-2021,24/09/2020 16:15,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239739.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239738/detail.html?lang=it?lang=en,Leonardo S.p.A.,Comunicazione INTERNAL DEALING - ALESSANDRO PROFUMO,24/09/2020 16:12,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239738.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239737/detail.html?lang=it?lang=en,INTESA SANPAOLO,Prestito quotato Intesa Sanpaolo S.p.A.,24/09/2020 16:09,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239737.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239736/detail.html?lang=it?lang=en,INTESA SANPAOLO,Prestito quotato Intesa Sanpaolo S.p.A.,24/09/2020 16:07,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239736.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/534_91357_2020_oneinfo/detail.html?lang=it?lang=en,DE� LONGHI,internal dealing,24/09/2020 15:47,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/534_91357_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/534_91356_2020_oneinfo/detail.html?lang=it?lang=en,DE� LONGHI,Internal dealing,24/09/2020 15:46,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/534_91356_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239735/detail.html?lang=it?lang=en,ASTM S.p.A.,The ASTM Board of Directors co-opts a new Director and names the Group's CFO,24/09/2020 13:44,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239735.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239733/detail.html?lang=it?lang=en,ASTM S.p.A.,Il CdA di ASTM coopta nuovo Amministratore e nomina il CFO di Gruppo,24/09/2020 13:41,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239733.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239734/detail.html?lang=it?lang=en,BANCA MEDIOLANUM,Modifica capitale sociale,24/09/2020 13:41,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239734.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/419_91352_2020_oneinfo/detail.html?lang=it?lang=en,AS ROMA,ASR Media and Sponsorship S.p.A. - Effettuato il Consent Payment in favore dei portatori dei titoli obbligazionari,24/09/2020 13:27,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/419_91352_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/419_91351_2020_oneinfo/detail.html?lang=it?lang=en,AS ROMA,ASR Media and Sponsorship S.p.A. - Consent Payment to the Holders,24/09/2020 13:25,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/419_91351_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/23_91350_2020_oneinfo/detail.html?lang=it?lang=en,ATLANTIA,Board initiates disposal of investment in Autostrade per l�Italia,24/09/2020 13:17,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/23_91350_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/23_91348_2020_oneinfo/detail.html?lang=it?lang=en,ATLANTIA,Cda delibera avvio processo di dismissione della partecipazione in Autostrade per l�Italia,24/09/2020 13:15,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/23_91348_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239732/detail.html?lang=it?lang=en,FULLSIX,FullSix S.p.A.: approvata la Relazione Finanziaria Semestrale al 30 giugno 2020,24/09/2020 13:11,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239732.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239731/detail.html?lang=it?lang=en,SABAF,Internal Dealing,24/09/2020 12:31,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239731.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20143_91344_2020_oneinfo/detail.html?lang=it?lang=en,RENERGETICA S.p.A,Internal dealing,24/09/2020 12:28,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20143_91344_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239730/detail.html?lang=it?lang=en,Innovatec S.p.A.,PROGETTO HOUSE VERDE,24/09/2020 12:12,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239730.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239729/detail.html?lang=it?lang=en,BUZZI UNICEM,Pubblicazione documentazione presentazione investitori - Investorsâ presentation document published,24/09/2020 12:04,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239729.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20_91343_2020_oneinfo/detail.html?lang=it?lang=en,AUTOGRILL,"Autogrill: ricavi al 31 agosto 2020 a �1,4 miliardi (-55,7%)/Autogrill: 31 August 2020 revenue of �1.4bn (-55.7%);",24/09/2020 12:00,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20_91343_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20151_91339_2020_oneinfo/detail.html?lang=it?lang=en,ILPRA S.p.A.,"ILPRA: NEL PRIMO SEMESTRE 2020 EBITDA +81%, EBITDA MARGIN AL 17%, NET PROFIT MARGIN ALL�8%",24/09/2020 11:39,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20151_91339_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239728/detail.html?lang=it?lang=en,BANCA IFIS,Comunicazione Internal Dealing - Martinoli Lucia,24/09/2020 11:34,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239728.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239727/detail.html?lang=it?lang=en,Mondo TV France,Comunicazione Internal Dealing Corradi,24/09/2020 11:17,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239727.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239726/detail.html?lang=it?lang=en,CONFINVEST F.L. S.P.A.,"CONFINVEST REGISTRA RISULTATI 1H 2020 IN FORTE CRESCITA: RICAVI +113%, EBITDA ADJUSTED +258%, PFN POSITIVA PER 1,03 MLN EURO",24/09/2020 11:15,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239726.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239723/detail.html?lang=it?lang=en,PRYSMIAN,Prysmian S.p.A.: Judgement of the EU Court of Justice on Antitrust matters,24/09/2020 11:09,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239723.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239724/detail.html?lang=it?lang=en,PRYSMIAN,Prysmian S.p.A.: Sentenza della Corte di Giustizia dellâUnione Europea in materia Antitrust,24/09/2020 11:07,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239724.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239722/detail.html?lang=it?lang=en,IGD - Immobiliare Grande Distribuzione,"IGD SIIQ SPA: â¬36.3 MILLION LOAN OBTAINED FROM MPS, GUARANTEED BY SACE AS PART OF THE GARANZIA ITALIA PROGRAM",24/09/2020 10:37,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239722.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239721/detail.html?lang=it?lang=en,IGD - Immobiliare Grande Distribuzione,"IGD SIIQ SPA: DA BANCA MPS DELIBERATO UN FINANZIAMENTO DI 36,3 MILIONI DI EURO CON GARANZIA ITALIA DI SACE",24/09/2020 10:34,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239721.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239720/detail.html?lang=it?lang=en,INTESA SANPAOLO,Internal dealing,24/09/2020 10:28,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239720.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239719/detail.html?lang=it?lang=en,Banca Popolare Alto Adige SpA,Internal dealing: persona strettamente associata a Lukas Ladurner,24/09/2020 10:08,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239719.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239718/detail.html?lang=it?lang=en,BANCA IFIS,Comunicazione internal dealing - Formigoni Paolo,24/09/2020 09:40,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239718.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239717/detail.html?lang=it?lang=en,SOCIETE GENERALE,COMUNICAZIONE MODIFICA PARITY o RATIO,24/09/2020 08:54,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239717.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239716/detail.html?lang=it?lang=en,Triboo S.p.A.,Triboo S.p.A. - Il Consiglio di Amministrazione approva i risultati consolidati al 30 giugno 2020,24/09/2020 08:22,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239716.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239715/detail.html?lang=it?lang=en,Notorious Pictures S.p.A.,Acquisizioni 2020,24/09/2020 07:47,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239715.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239714/detail.html?lang=it?lang=en,Pharmanutra S.p.A.,CS Cessione azioni Pharmanutra 24 09 2020,24/09/2020 07:37,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239714.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239713/detail.html?lang=it?lang=en,Net Insurance S.p.A.,Net Insurance e BPPB con Plick: il sistema di pagamento del sinistro diventa digitale!,24/09/2020 06:29,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239713.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239712/detail.html?lang=it?lang=en,STMICROELECTRONICS,"STMicroelectronics, Consiglio di Sorveglianza,aggiornamento sul dividendo",23/09/2020 22:12,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239712.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239711/detail.html?lang=it?lang=en,Casta Diva Group S.p.A,Comunicazione di internal dealing,23/09/2020 21:59,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239711.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/1681_91338_2020_oneinfo/detail.html?lang=it?lang=en,ePRICE S.p.A.,Comunicato risultati offerta aumento di capitale,23/09/2020 21:11,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/1681_91338_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/906_91337_2020_oneinfo/detail.html?lang=it?lang=en,BIANCAMANO,Modifica calendario eventi societari 2020,23/09/2020 20:26,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/906_91337_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239709/detail.html?lang=it?lang=en,MailUp S.p.A.,Treasury Shares Purchase,23/09/2020 18:30,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239709.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239710/detail.html?lang=it?lang=en,MailUp S.p.A.,Acquisto azioni proprie,23/09/2020 18:30,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239710.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239708/detail.html?lang=it?lang=en,RATTI,Comunicato deposito Relazione finanziaria semestrale al 30.06.2020,23/09/2020 18:17,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239708.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239707/detail.html?lang=it?lang=en,MONNALISA S.p.A.,"Concluse operazioni di finanziamento nell'ambito del ""Decreto LiquiditÃ "" e da Simest a favore degli investimenti internazionali",23/09/2020 18:00,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239707.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239706/detail.html?lang=it?lang=en,UNIONE DI BANCHE ITALIANE,UBI BANCA - AVVISO CHE VERRA' PUBBLICATO SU ILSOLE24ORE E CORRIERE SERA DEL 24/09/2020,23/09/2020 17:58,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239706.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239705/detail.html?lang=it?lang=en,Garofalo Health Care S.p.A.,GAROFALO HEALTH CARE S.P.A.: IL CONSIGLIO DI AMMINISTRAZIONE APPROVA I RISULTATI CONSOLIDATI AL 30 GIUGNO 2020,23/09/2020 17:48,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239705.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/420_91333_2020_oneinfo/detail.html?lang=it?lang=en,TAS-TECNOLOGIA AVANZATA DEI SISTEMI,Comunicazione Internal Dealing,23/09/2020 17:48,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/420_91333_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20136_91332_2020_oneinfo/detail.html?lang=it?lang=en,PORTOBELLO SPA,PORTOBELLO: approvata la relazione semestrale al 30 giugno 2020,23/09/2020 17:45,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20136_91332_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239704/detail.html?lang=it?lang=en,NEWLAT FOOD S.P.A.,Comunicazione Internal Dealing,23/09/2020 17:27,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239704.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239703/detail.html?lang=it?lang=en,INTESA SANPAOLO,Prestito obbligazionario quotato di Intesa Sanpaolo,23/09/2020 16:29,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239703.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/2137_91327_2020_oneinfo/detail.html?lang=it?lang=en,PIOVAN S.P.A,PiovanGroup_Aggiornamento dell'ammontare dei diritti di voto,23/09/2020 16:21,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/2137_91327_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/2137_91326_2020_oneinfo/detail.html?lang=it?lang=en,PIOVAN S.P.A,PiovanGroup_Changes in the total amount of voting rights,23/09/2020 16:20,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/2137_91326_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/2137_91325_2020_oneinfo/detail.html?lang=it?lang=en,PIOVAN S.P.A,PiovanGroup - Piovan Sp.A. Updated Bylaws (markup).pdf,23/09/2020 16:18,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/2137_91325_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/2137_91324_2020_oneinfo/detail.html?lang=it?lang=en,PIOVAN S.P.A,PiovanGroup - Piovan S.p.A. Statuto aggiornato (markup),23/09/2020 16:17,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/2137_91324_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239702/detail.html?lang=it?lang=en,SOFTEC,Softec SpA: approvata la Relazione Finanziaria Semestrale al 30 giugno 2020,23/09/2020 15:54,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239702.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239701/detail.html?lang=it?lang=en,WM Capital S.p.A.,WM CAPITAL: VARIAZIONE CALENDARIO EVENTI SOCIETARI 2020,23/09/2020 14:42,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239701.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/50001_91321_2020_oneinfo/detail.html?lang=it?lang=en,Consob,PUBBLICAZIONE DELLE COMUNICAZIONI RELATIVE ALLE PARTECIPAZIONI RILEVANTI AI SENSI DELL'ART. 120 DEL D. LGS. N. 58/98,23/09/2020 14:40,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/50001_91321_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239700/detail.html?lang=it?lang=en,ASTM S.p.A.,Il CdA di Nuova Argo Finanziaria delibera la proposta di cooptazione del Dott. Stefano Mion nel CdA di ASTM in sostituzione dell'Ing. Rosario Mazza,23/09/2020 13:20,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239700.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239699/detail.html?lang=it?lang=en,MEDIOBANCA,"Prestito obbligazionario ""Mediobanca (MB23) Tasso Variabile con Tasso Minimo (floor) e Tasso Massimo (cap) 2013/2023"" - ISIN IT0004952336",23/09/2020 12:20,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239699.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/534_91320_2020_oneinfo/detail.html?lang=it?lang=en,DE� LONGHI,Internal dealing,23/09/2020 11:10,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/534_91320_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239698/detail.html?lang=it?lang=en,CAIRO COMMUNICATION,Internal dealing,23/09/2020 11:08,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239698.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/534_91319_2020_oneinfo/detail.html?lang=it?lang=en,DE� LONGHI,Internal dealing,23/09/2020 11:06,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/534_91319_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/470_91317_2020_oneinfo/detail.html?lang=it?lang=en,DIGITAL BROS,Avviso di pubblicazione documenti,23/09/2020 10:43,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/470_91317_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239697/detail.html?lang=it?lang=en,SALVATORE FERRAGAMO,Calendario Eventi Societari 2021,23/09/2020 10:11,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239697.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239696/detail.html?lang=it?lang=en,Relatech S.p.A.,Relatech S.p.A.:The BoD approves the consolidated economic-financial data as at 30 June 2020,23/09/2020 10:01,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239696.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239695/detail.html?lang=it?lang=en,Lucisano Media Group S.p.A.,"LMG SPA: PARTECIPAZIONE A ""2020 ISMO - ITALIAN STOCK MARKET OPPORTUNITIES""",23/09/2020 09:48,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239695.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239694/detail.html?lang=it?lang=en,Relatech S.p.A.,Relatech: CDA APPROVA DATI ECONOMICO-FINANZIARI CONSOLIDATI AL 30 GIUGNO 2020,23/09/2020 09:48,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239694.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239693/detail.html?lang=it?lang=en,SOCIETE GENERALE,XS1555910485 coupon communication,23/09/2020 09:08,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239693.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239692/detail.html?lang=it?lang=en,FIAT CHRYSLER AUTOMOBILES,Groupe PSA repurchases 10 million of its own shares from Dongfeng Motor Group (DFG) and amends Share Repurchase Agreement with DFG,23/09/2020 09:01,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239692.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239691/detail.html?lang=it?lang=en,FIAT CHRYSLER AUTOMOBILES,Group PSA acquista 10 milioni di azioni proprie da Dongfeng Motor Group (âDFGâ) e modifica lo Share Repurchase Agreement con DFG,23/09/2020 08:59,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239691.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/20185_91311_2020_oneinfo/detail.html?lang=it?lang=en,CY4GATE S.p.A.,IL CONSIGLIO DI AMMINISTRAZIONE DI CY4GATE HA APPROVATO LA RELAZIONE CONSOLIDATA SULLA GESTIONE AL 30 GIUGNO 2020,23/09/2020 08:39,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/20185_91311_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239690/detail.html?lang=it?lang=en,GISMONDI 1754 S.P.A.,Gismondi 1754 anticipa il suo piano di sviluppo in Italia,23/09/2020 07:53,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239690.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/839_91310_2020_oneinfo/detail.html?lang=it?lang=en,VALSOIA,"September 24, 2020: Valsoia participates at the Italian Stock Market Opportunities Virtual",23/09/2020 07:33,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/839_91310_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/839_91308_2020_oneinfo/detail.html?lang=it?lang=en,VALSOIA,Valsoia partecipa alla Italian Stock Market Opportunities Virtual del 24 Settembre 2020,23/09/2020 07:29,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/839_91308_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239689/detail.html?lang=it?lang=en,DiaSorin,DiaSorin extends its current joint venture with the Chinese Government to open a new manufacturing and research site in China,23/09/2020 07:14,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239689.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239688/detail.html?lang=it?lang=en,DiaSorin,DiaSorin estende lâattuale joint-venture con il Governo cinese per lâapertura del nuovo impianto produttivo e di ricerca in Cina,23/09/2020 07:12,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239688.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/546_91307_2020_oneinfo/detail.html?lang=it?lang=en,JUVENTUS FOOTBALL CLUB,Agreement with Atletico Madrid for the acquisition of the player �lvaro Morata,22/09/2020 22:42,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/546_91307_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/546_91306_2020_oneinfo/detail.html?lang=it?lang=en,JUVENTUS FOOTBALL CLUB,Accordo con l�Atletico Madrid per l�acquisizione del calciatore �lvaro Morata,22/09/2020 22:39,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/546_91306_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239687/detail.html?lang=it?lang=en,Gruppo Green Power S.p.A.,GGP_Comunicato OFFERENTE_ALPERIA,22/09/2020 21:26,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239687.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239686/detail.html?lang=it?lang=en,Triboo S.p.A.,Triboo S.p.A. - closing dellâoperazione di cessione del ramo dâazienda denominato âShinyStatâ a SevenData,22/09/2020 20:14,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239686.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239685/detail.html?lang=it?lang=en,TREVI GROUP,TREVI - FINANZIARIA INDUSTRIALE S.p.A.: il Consiglio di Amministrazione approva il resoconto intermedio di gestione al 30 giugno 2020,22/09/2020 20:02,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239685.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239683/detail.html?lang=it?lang=en,EEMS,Comunicato Addendum documento informativo 28 marzo 2019,22/09/2020 19:30,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239683.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/470_91303_2020_oneinfo/detail.html?lang=it?lang=en,DIGITAL BROS,Rettifica dell'Avviso di convocazione Assemblea Ordinaria,22/09/2020 19:00,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/470_91303_2020_oneinfo.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239682/detail.html?lang=it?lang=en,Casta Diva Group S.p.A,CDG_Variazione Date calendario finanziario,22/09/2020 18:59,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239682.html
https://www.borsaitaliana.it/borsa/notizie/price-sensitive/239681/detail.html?lang=it?lang=en,ENEL,"Enel informs about the purchase of treasury shares between September 14th and September 18th, 2020 serving the 2020 LTI Plan",22/09/2020 18:52,https://www.borsaitaliana.it/borsa/notizie/price-sensitive/download/239681.html
